Jun 05 14:24:00.477 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 6015 milliseconds.
Jun 05 14:24:00.477 [info] circuit_build_times_set_timeout(): Circuit timeout data: 6015.382339ms, 287789.765074ms, Xm: 753, a: 0.774509, r: 0.216000
Jun 05 16:18:51.962 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6570ms (6569.985791ms, 60000.000000ms, Xm: 2328, a: 1.551262, r: 0.251000) based on 1000 circuit times
Jun 05 16:18:57.673 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6570ms (6569.985791ms, 60000.000000ms, Xm: 2328, a: 1.551262, r: 0.251000) based on 1000 circuit times
Jun 05 16:19:20.955 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6566ms (6565.659627ms, 60000.000000ms, Xm: 2328, a: 1.552248, r: 0.251000) based on 1000 circuit times
Jun 05 16:19:35.187 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6560ms (6560.343685ms, 60000.000000ms, Xm: 2328, a: 1.553461, r: 0.251000) based on 1000 circuit times
Jun 05 16:19:57.842 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6557ms (6556.950930ms, 60000.000000ms, Xm: 2328, a: 1.554237, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:18.553 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6537ms (6537.453565ms, 60000.000000ms, Xm: 2328, a: 1.558720, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:33.792 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6522ms (6522.158769ms, 60000.000000ms, Xm: 2328, a: 1.562264, r: 0.253000) based on 1000 circuit times
Jun 05 16:20:33.924 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6523ms (6522.942148ms, 60000.000000ms, Xm: 2328, a: 1.562082, r: 0.253000) based on 1000 circuit times
Jun 05 16:20:42.909 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6525ms (6525.226129ms, 60000.000000ms, Xm: 2328, a: 1.561551, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:45.851 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6508ms (6507.850225ms, 60000.000000ms, Xm: 2328, a: 1.565602, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:49.331 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 6493 milliseconds.
Jun 05 16:20:49.331 [info] circuit_build_times_set_timeout(): Circuit timeout data: 6492.986811ms, 60000.000000ms, Xm: 2328, a: 1.569092, r: 0.252000
Jun 05 16:20:50.043 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6490ms (6490.143639ms, 60000.000000ms, Xm: 2328, a: 1.569762, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:50.830 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6483ms (6483.103398ms, 60000.000000ms, Xm: 2328, a: 1.571425, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:51.794 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6483ms (6483.328965ms, 60000.000000ms, Xm: 2328, a: 1.571372, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:51.992 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6480ms (6480.341553ms, 60000.000000ms, Xm: 2328, a: 1.572080, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:56.162 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6480ms (6480.341553ms, 60000.000000ms, Xm: 2328, a: 1.572080, r: 0.252000) based on 1000 circuit times
Jun 05 16:20:59.012 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6486ms (6485.964342ms, 60000.000000ms, Xm: 2328, a: 1.570749, r: 0.252000) based on 1000 circuit times
Jun 05 16:21:04.530 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6500ms (6499.691369ms, 60000.000000ms, Xm: 2328, a: 1.567514, r: 0.253000) based on 1000 circuit times
Jun 05 16:21:06.849 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we need to wait longer for circuits to finish. We will now assume a circuit is too slow to use after waiting 6505 milliseconds.
Jun 05 16:21:06.849 [info] circuit_build_times_set_timeout(): Circuit timeout data: 6504.871336ms, 60000.000000ms, Xm: 2328, a: 1.566299, r: 0.253000
Jun 05 16:21:09.571 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6509ms (6509.474521ms, 60000.000000ms, Xm: 2328, a: 1.565222, r: 0.252000) based on 1000 circuit times
Jun 05 16:21:11.993 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6505ms (6505.308204ms, 60000.000000ms, Xm: 2328, a: 1.566197, r: 0.253000) based on 1000 circuit times
Jun 05 16:21:33.138 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6503ms (6502.849425ms, 60000.000000ms, Xm: 2328, a: 1.566773, r: 0.254000) based on 1000 circuit times
Jun 05 16:21:43.392 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6504ms (6503.596528ms, 60000.000000ms, Xm: 2261, a: 1.523298, r: 0.254000) based on 1000 circuit times
Jun 05 16:21:46.844 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6511ms (6511.398162ms, 60000.000000ms, Xm: 2261, a: 1.521572, r: 0.254000) based on 1000 circuit times
Jun 05 16:22:16.265 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6523ms (6523.247321ms, 60000.000000ms, Xm: 2261, a: 1.518961, r: 0.255000) based on 1000 circuit times
Jun 05 16:22:17.026 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6514ms (6514.067571ms, 60000.000000ms, Xm: 2261, a: 1.520982, r: 0.255000) based on 1000 circuit times
Jun 05 16:22:34.295 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6504ms (6504.280196ms, 60000.000000ms, Xm: 2261, a: 1.523147, r: 0.256000) based on 1000 circuit times
Jun 05 16:22:43.715 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6503ms (6503.265686ms, 60000.000000ms, Xm: 2261, a: 1.523372, r: 0.256000) based on 1000 circuit times
Jun 05 16:22:45.047 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 6499 milliseconds.
Jun 05 16:22:45.047 [info] circuit_build_times_set_timeout(): Circuit timeout data: 6499.300557ms, 60000.000000ms, Xm: 2261, a: 1.524252, r: 0.256000
Jun 05 16:22:51.765 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we need to wait longer for circuits to finish. We will now assume a circuit is too slow to use after waiting 6603 milliseconds.
Jun 05 16:22:51.765 [info] circuit_build_times_set_timeout(): Circuit timeout data: 6603.189883ms, 66841.488484ms, Xm: 1904, a: 1.294181, r: 0.251000
Jun 05 16:22:52.906 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6603ms (6603.189883ms, 66841.488484ms, Xm: 1904, a: 1.294181, r: 0.251000) based on 1000 circuit times
Jun 05 16:22:53.316 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6603ms (6603.189883ms, 66841.488484ms, Xm: 1904, a: 1.294181, r: 0.251000) based on 1000 circuit times
Jun 05 16:22:54.534 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6592ms (6592.340033ms, 66527.710000ms, Xm: 1904, a: 1.295894, r: 0.251000) based on 1000 circuit times
Jun 05 16:22:55.703 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6596ms (6596.459727ms, 66646.738746ms, Xm: 1904, a: 1.295243, r: 0.251000) based on 1000 circuit times
Jun 05 16:22:58.231 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6609ms (6608.629462ms, 66999.163189ms, Xm: 1904, a: 1.293324, r: 0.251000) based on 1000 circuit times
Jun 05 16:23:02.096 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6612ms (6612.417913ms, 67109.120152ms, Xm: 1904, a: 1.292729, r: 0.251000) based on 1000 circuit times
Jun 05 16:23:03.778 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6875ms (6875.299523ms, 116810.059045ms, Xm: 1501, a: 1.057586, r: 0.236000) based on 1000 circuit times
Jun 05 16:23:03.782 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6877ms (6877.206695ms, 116902.797960ms, Xm: 1501, a: 1.057393, r: 0.236000) based on 1000 circuit times
Jun 05 16:23:06.346 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7384ms (7383.989648ms, 238703.382010ms, Xm: 1141, a: 0.861856, r: 0.205000) based on 1000 circuit times
Jun 05 16:23:06.678 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7380ms (7380.402486ms, 238371.721678ms, Xm: 1141, a: 0.862080, r: 0.205000) based on 1000 circuit times
Jun 05 16:23:06.961 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7372ms (7371.793401ms, 237576.969806ms, Xm: 1141, a: 0.862620, r: 0.205000) based on 1000 circuit times
Jun 05 16:23:07.703 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7372ms (7372.053242ms, 237600.931870ms, Xm: 1141, a: 0.862603, r: 0.205000) based on 1000 circuit times
Jun 05 16:23:07.717 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7370ms (7369.952474ms, 237407.247801ms, Xm: 1141, a: 0.862735, r: 0.205000) based on 1000 circuit times
Jun 05 16:23:11.221 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7370ms (7369.500660ms, 237365.605341ms, Xm: 1141, a: 0.862764, r: 0.205000) based on 1000 circuit times
Jun 05 16:23:12.513 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7375ms (7374.683192ms, 237843.549780ms, Xm: 1141, a: 0.862439, r: 0.205000) based on 1000 circuit times
Jun 05 16:23:12.601 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7380ms (7380.115167ms, 238345.169838ms, Xm: 1141, a: 0.862098, r: 0.204000) based on 1000 circuit times
Jun 05 16:23:17.172 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we need to wait longer for circuits to finish. We will now assume a circuit is too slow to use after waiting 7770 milliseconds.
Jun 05 16:23:17.172 [info] circuit_build_times_set_timeout(): Circuit timeout data: 7769.916968ms, 362403.931831ms, Xm: 986, a: 0.779631, r: 0.190000
Jun 05 16:23:17.582 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7792ms (7792.344565ms, 365405.144618ms, Xm: 986, a: 0.778544, r: 0.190000) based on 1000 circuit times
Jun 05 16:23:18.138 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7790ms (7789.590200ms, 365035.693814ms, Xm: 986, a: 0.778677, r: 0.190000) based on 1000 circuit times
Jun 05 16:23:19.270 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7785ms (7784.839174ms, 364398.996559ms, Xm: 986, a: 0.778907, r: 0.190000) based on 1000 circuit times
Jun 05 16:23:19.332 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7771ms (7770.891422ms, 362533.996608ms, Xm: 986, a: 0.779584, r: 0.190000) based on 1000 circuit times
Jun 05 16:23:20.212 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7915ms (7914.840972ms, 423468.651229ms, Xm: 933, a: 0.752746, r: 0.176000) based on 1000 circuit times
Jun 05 16:23:20.455 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7906ms (7905.533855ms, 422045.371346ms, Xm: 933, a: 0.753160, r: 0.176000) based on 1000 circuit times
Jun 05 16:23:21.534 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7893ms (7893.278776ms, 420176.029317ms, Xm: 933, a: 0.753707, r: 0.176000) based on 1000 circuit times
Jun 05 16:23:23.043 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7867ms (7867.146522ms, 416207.923649ms, Xm: 933, a: 0.754880, r: 0.178000) based on 1000 circuit times
Jun 05 16:23:27.365 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7869ms (7868.840888ms, 416464.465909ms, Xm: 933, a: 0.754803, r: 0.178000) based on 1000 circuit times
Jun 05 16:23:29.124 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7884ms (7884.425940ms, 418829.008557ms, Xm: 933, a: 0.754104, r: 0.177000) based on 1000 circuit times
Jun 05 16:23:29.126 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7882ms (7881.636388ms, 418405.141551ms, Xm: 933, a: 0.754229, r: 0.177000) based on 1000 circuit times
Jun 05 16:23:34.662 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7899ms (7899.191382ms, 421077.241319ms, Xm: 933, a: 0.753443, r: 0.175000) based on 1000 circuit times
Jun 05 16:23:34.944 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7892ms (7892.165071ms, 420006.416542ms, Xm: 933, a: 0.753757, r: 0.175000) based on 1000 circuit times
Jun 05 16:23:35.034 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7719ms (7719.369111ms, 354359.556099ms, Xm: 988, a: 0.782875, r: 0.190000) based on 1000 circuit times
Jun 05 16:23:35.621 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7727ms (7727.447701ms, 355421.721839ms, Xm: 988, a: 0.782477, r: 0.189000) based on 1000 circuit times
Jun 05 16:23:36.006 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7707ms (7707.131314ms, 352754.478308ms, Xm: 988, a: 0.783479, r: 0.189000) based on 1000 circuit times
Jun 05 16:23:38.407 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7681ms (7681.171139ms, 348708.044416ms, Xm: 989, a: 0.785156, r: 0.190000) based on 1000 circuit times
Jun 05 16:23:39.264 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7826ms (7826.262999ms, 405185.374779ms, Xm: 939, a: 0.759017, r: 0.182000) based on 1000 circuit times
Jun 05 16:23:39.853 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7829ms (7828.667206ms, 405541.634491ms, Xm: 939, a: 0.758907, r: 0.182000) based on 1000 circuit times
Jun 05 16:23:42.449 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7822ms (7821.504482ms, 404480.849351ms, Xm: 939, a: 0.759234, r: 0.182000) based on 1000 circuit times
Jun 05 16:23:42.813 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7782ms (7782.404612ms, 398722.048078ms, Xm: 939, a: 0.761034, r: 0.186000) based on 1000 circuit times
Jun 05 16:23:43.541 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7790ms (7789.500319ms, 399763.147154ms, Xm: 939, a: 0.760706, r: 0.187000) based on 1000 circuit times
Jun 05 16:23:44.094 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7742ms (7741.659445ms, 392777.951231ms, Xm: 939, a: 0.762927, r: 0.187000) based on 1000 circuit times
Jun 05 16:23:44.579 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7763ms (7763.387287ms, 395940.483047ms, Xm: 939, a: 0.761915, r: 0.187000) based on 1000 circuit times
Jun 05 16:23:44.684 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7775ms (7774.668457ms, 397588.992482ms, Xm: 939, a: 0.761392, r: 0.187000) based on 1000 circuit times
Jun 05 16:23:47.812 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7779ms (7779.007463ms, 398224.235340ms, Xm: 939, a: 0.761191, r: 0.187000) based on 1000 circuit times
Jun 05 16:23:49.686 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7757ms (7756.611507ms, 394952.483964ms, Xm: 939, a: 0.762230, r: 0.188000) based on 1000 circuit times
Jun 05 16:23:51.536 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7719ms (7718.727406ms, 389458.018627ms, Xm: 939, a: 0.764002, r: 0.189000) based on 1000 circuit times
Jun 05 16:23:51.672 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7743ms (7742.865269ms, 392953.029030ms, Xm: 939, a: 0.762871, r: 0.187000) based on 1000 circuit times
Jun 05 16:23:52.481 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7747ms (7746.855850ms, 393532.797911ms, Xm: 939, a: 0.762685, r: 0.188000) based on 1000 circuit times
Jun 05 16:23:53.057 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7766ms (7766.411756ms, 396382.009523ms, Xm: 939, a: 0.761775, r: 0.188000) based on 1000 circuit times
Jun 05 16:23:53.382 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7774ms (7773.512754ms, 397419.905619ms, Xm: 939, a: 0.761445, r: 0.187000) based on 1000 circuit times
Jun 05 16:23:54.756 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7768ms (7767.671602ms, 396566.022363ms, Xm: 939, a: 0.761716, r: 0.188000) based on 1000 circuit times
Jun 05 16:23:54.858 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7766ms (7766.116677ms, 396338.918415ms, Xm: 939, a: 0.761788, r: 0.188000) based on 1000 circuit times
Jun 05 16:23:55.045 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7758ms (7758.276889ms, 395195.170069ms, Xm: 939, a: 0.762153, r: 0.188000) based on 1000 circuit times
Jun 05 16:23:56.639 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7757ms (7756.667005ms, 394960.569814ms, Xm: 939, a: 0.762228, r: 0.188000) based on 1000 circuit times
Jun 05 16:23:57.246 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 6884 milliseconds.
Jun 05 16:23:57.246 [info] circuit_build_times_set_timeout(): Circuit timeout data: 6883.902951ms, 143199.781847ms, Xm: 1348, a: 0.987044, r: 0.233000
Jun 05 16:23:58.521 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6878ms (6878.139971ms, 142857.023732ms, Xm: 1348, a: 0.987551, r: 0.233000) based on 1000 circuit times
Jun 05 16:23:58.613 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6879ms (6879.098283ms, 142913.983124ms, Xm: 1348, a: 0.987467, r: 0.233000) based on 1000 circuit times
Jun 05 16:23:59.422 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6869ms (6868.755462ms, 142300.015007ms, Xm: 1348, a: 0.988379, r: 0.233000) based on 1000 circuit times
Jun 05 16:24:00.651 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6857ms (6857.482837ms, 141632.809114ms, Xm: 1348, a: 0.989377, r: 0.233000) based on 1000 circuit times
Jun 05 16:24:04.949 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6857ms (6857.209365ms, 141616.648111ms, Xm: 1348, a: 0.989401, r: 0.233000) based on 1000 circuit times
Jun 05 16:24:10.397 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6846ms (6846.421091ms, 140980.066270ms, Xm: 1348, a: 0.990360, r: 0.235000) based on 1000 circuit times
Jun 05 16:24:11.493 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6848ms (6847.821691ms, 141062.605857ms, Xm: 1348, a: 0.990235, r: 0.235000) based on 1000 circuit times
Jun 05 16:24:20.500 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6828ms (6828.310345ms, 139915.599289ms, Xm: 1348, a: 0.991977, r: 0.235000) based on 1000 circuit times
Jun 05 16:24:20.740 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6839ms (6838.630871ms, 140521.549439ms, Xm: 1348, a: 0.991054, r: 0.234000) based on 1000 circuit times
Jun 05 16:24:21.425 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6849ms (6848.946401ms, 141128.909573ms, Xm: 1348, a: 0.990135, r: 0.234000) based on 1000 circuit times
Jun 05 16:24:21.714 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6829ms (6828.841024ms, 139946.715550ms, Xm: 1348, a: 0.991929, r: 0.234000) based on 1000 circuit times
Jun 05 16:24:22.321 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6837ms (6837.242430ms, 138711.151999ms, Xm: 1357, a: 0.995257, r: 0.234000) based on 1000 circuit times
Jun 05 16:24:22.491 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6848ms (6848.147043ms, 139345.104259ms, Xm: 1357, a: 0.994277, r: 0.235000) based on 1000 circuit times
Jun 05 16:24:23.121 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6854ms (6853.706459ms, 139669.031419ms, Xm: 1357, a: 0.993779, r: 0.235000) based on 1000 circuit times
Jun 05 16:24:33.498 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6848ms (6847.821036ms, 139326.124209ms, Xm: 1357, a: 0.994306, r: 0.235000) based on 1000 circuit times
Jun 05 16:24:40.575 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6875ms (6875.101976ms, 140920.240596ms, Xm: 1357, a: 0.991870, r: 0.234000) based on 1000 circuit times
Jun 05 16:25:05.544 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6883ms (6883.171531ms, 141394.034626ms, Xm: 1357, a: 0.991153, r: 0.235000) based on 1000 circuit times
Jun 05 16:26:39.260 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6883ms (6883.014676ms, 141384.815238ms, Xm: 1357, a: 0.991167, r: 0.235000) based on 1000 circuit times
Jun 05 16:26:42.669 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6908ms (6907.520530ms, 142829.933881ms, Xm: 1357, a: 0.989003, r: 0.234000) based on 1000 circuit times
Jun 05 16:27:04.280 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6930ms (6930.033148ms, 144165.947975ms, Xm: 1357, a: 0.987029, r: 0.233000) based on 1000 circuit times
Jun 05 16:27:05.514 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6933ms (6932.725359ms, 142950.645514ms, Xm: 1364, a: 0.989917, r: 0.233000) based on 1000 circuit times
Jun 05 16:27:47.255 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6952ms (6951.941683ms, 144087.339810ms, Xm: 1364, a: 0.988234, r: 0.233000) based on 1000 circuit times
Jun 05 16:27:54.647 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6949ms (6949.366342ms, 143934.661888ms, Xm: 1364, a: 0.988459, r: 0.233000) based on 1000 circuit times
Jun 05 16:28:03.138 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6942ms (6942.030092ms, 143500.312717ms, Xm: 1364, a: 0.989101, r: 0.234000) based on 1000 circuit times
Jun 05 16:28:03.722 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6971ms (6971.292465ms, 152866.024809ms, Xm: 1327, a: 0.970196, r: 0.230000) based on 1000 circuit times
Jun 05 16:28:03.924 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6957ms (6956.702381ms, 149635.342259ms, Xm: 1338, a: 0.976287, r: 0.232000) based on 1000 circuit times
Jun 05 16:28:03.986 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6957ms (6956.702381ms, 149635.342259ms, Xm: 1338, a: 0.976287, r: 0.232000) based on 1000 circuit times
Jun 05 16:28:04.109 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6940ms (6939.753564ms, 148594.568250ms, Xm: 1338, a: 0.977734, r: 0.233000) based on 1000 circuit times
Jun 05 16:28:05.004 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6943ms (6942.531008ms, 148764.798763ms, Xm: 1338, a: 0.977496, r: 0.233000) based on 1000 circuit times
Jun 05 16:28:06.100 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6948ms (6947.929781ms, 149096.054296ms, Xm: 1338, a: 0.977035, r: 0.232000) based on 1000 circuit times
Jun 05 16:28:08.042 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6957ms (6957.471069ms, 149682.657031ms, Xm: 1338, a: 0.976222, r: 0.232000) based on 1000 circuit times
Jun 05 16:28:08.049 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6973ms (6972.639783ms, 150618.323746ms, Xm: 1338, a: 0.974934, r: 0.230000) based on 1000 circuit times
Jun 05 16:28:08.525 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6967ms (6967.143544ms, 150278.855594ms, Xm: 1338, a: 0.975400, r: 0.230000) based on 1000 circuit times
Jun 05 16:28:16.902 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6961ms (6960.728506ms, 151353.834086ms, Xm: 1331, a: 0.972850, r: 0.232000) based on 1000 circuit times
Jun 05 16:28:17.266 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6956ms (6955.733048ms, 151043.238424ms, Xm: 1331, a: 0.973272, r: 0.232000) based on 1000 circuit times
Jun 05 16:28:18.039 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6959ms (6958.837162ms, 151236.189777ms, Xm: 1331, a: 0.973010, r: 0.232000) based on 1000 circuit times
Jun 05 16:28:20.275 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6968ms (6968.346511ms, 151828.287601ms, Xm: 1331, a: 0.972207, r: 0.231000) based on 1000 circuit times
Jun 05 16:28:20.480 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6992ms (6991.506505ms, 153276.643952ms, Xm: 1331, a: 0.970262, r: 0.231000) based on 1000 circuit times
Jun 05 16:28:21.038 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 6995ms (6995.054318ms, 153499.304051ms, Xm: 1331, a: 0.969966, r: 0.231000) based on 1000 circuit times
Jun 05 16:28:24.770 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7010ms (7009.724716ms, 154422.249523ms, Xm: 1331, a: 0.968743, r: 0.231000) based on 1000 circuit times
Jun 05 16:28:25.360 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7017ms (7017.044920ms, 154884.125746ms, Xm: 1331, a: 0.968134, r: 0.231000) based on 1000 circuit times
Jun 05 16:28:25.367 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7037ms (7036.783655ms, 156134.038837ms, Xm: 1331, a: 0.966501, r: 0.230000) based on 1000 circuit times
Jun 05 16:28:27.641 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7037ms (7036.783655ms, 156134.038837ms, Xm: 1331, a: 0.966501, r: 0.230000) based on 1000 circuit times
Jun 05 16:28:29.795 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7056ms (7055.618818ms, 157332.835671ms, Xm: 1331, a: 0.964952, r: 0.228000) based on 1000 circuit times
Jun 05 16:28:31.673 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7055ms (7054.837855ms, 157283.011375ms, Xm: 1331, a: 0.965016, r: 0.228000) based on 1000 circuit times
Jun 05 16:28:33.089 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7073ms (7072.770472ms, 158429.677123ms, Xm: 1331, a: 0.963550, r: 0.229000) based on 1000 circuit times
Jun 05 16:28:34.870 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7081ms (7080.733180ms, 158940.575106ms, Xm: 1331, a: 0.962901, r: 0.228000) based on 1000 circuit times
Jun 05 16:28:35.190 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7075ms (7074.746765ms, 158556.378923ms, Xm: 1331, a: 0.963389, r: 0.229000) based on 1000 circuit times
Jun 05 16:28:36.549 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 7077ms (7077.181558ms, 158712.566086ms, Xm: 1331, a: 0.963190, r: 0.229000) based on 1000 circuit times
